AppID,Full audio languages
1193490,English
1193510,English
1193520,
1193530,
1193550,
1193560,
1193570,English
1193590,
1193600,English
1193630,Simplified Chinese
1193660,
1193680,English
1193730,English
1193760,English
1193760,Hungarian
1193760,Simplified Chinese
1193760,Traditional Chinese
1193760,Romanian
1193760,French
1193760,Spanish - Spain
1193760,Russian
1193780,
1193790,English
1193790,Spanish - Latin America
1193790,French
1193790,Italian
1193790,German
1193790,Japanese
1193790,Korean
1193790,Portuguese
1193790,Russian
1193790,Simplified Chinese
1193790,Turkish
1193830,
1193900,
1193930,
1193950,
1193990,
1194050,Russian
1194100,
1194140,English
1194160,
1194170,
1194220,English
1194230,
1194250,
1194330,English
1194380,
1194390,
1194480,English
1194490,
1194520,English
1194560,Simplified Chinese
1194590,
1194600,
1194610,English
1194610,French
1194610,German
1194610,Spanish - Spain
1194620,
1194630,English
1194630,French
1194630,Italian
1194630,German
1194630,Spanish - Spain
1194630,Russian
1194630,Traditional Chinese
1194650,English
1194650,Korean
1194670,English
1194680,
1194690,
1194700,English
1194700,Turkish
1194720,Russian
1194720,Simplified Chinese
1194740,
1194750,
1194770,English
1194790,English
1194790,Traditional Chinese
1194790,Russian
1194810,English
1194810,French
1194810,Spanish - Latin America
1194830,English
1194840,
1194870,
1194890,
1194910,
1194930,English
1194930,Korean
1194940,
1195020,
1195070,
1195090,Japanese
1195140,
1195170,
1195220,
1195230,English
1195230,Korean
1195250,
1195270,
1195290,
1195320,English
1195320,Turkish
1195340,
1195350,
1195360,
1195410,English
1195420,English
1195420,French
1195420,German
1195420,Spanish - Spain
1195420,Simplified Chinese
1195430,English
1195450,
1195460,English
1195530,
1195550,
1195560,
1195570,English
1195610,English
1195620,English
1195710,
1195820,English
1195820,Turkish
1195830,
1195870,
1195910,English
1195910,Spanish - Latin America
1195920,English
1196030,English
1196080,
1196090,English
1196090,French
1196090,German
1196090,Spanish - Spain
1196090,Traditional Chinese
1196130,
1196160,
1196170,
1196190,
1196240,English
1196260,
1196280,
1196300,
1196310,
1196320,English
1196350,
1196380,English
1196390,English
1196400,English
1196440,
1196450,
1196470,English
1196470,German
1196470,Simplified Chinese
1196500,English
1196500,Simplified Chinese
1196500,French
1196500,German
1196500,Spanish - Spain
1196500,Russian
1196500,Japanese
1196500,Korean
1196500,Portuguese
1196520,English
1196550,
1196570,
1196580,
1196590,English
1196590,French
1196590,Italian
1196590,German
1196590,Spanish - Spain
1196590,Japanese
1196590,Portuguese - Brazil
1196590,Russian
1196590,Simplified Chinese
1196590,Thai
1196620,Simplified Chinese
1196630,
1196660,English
1196690,
1196750,
1196800,
1196880,English
1196890,English
1196940,
1196970,English
1197010,English
1197010,Russian
1197020,English
1197020,Russian
1197030,English
1197030,Turkish
1197060,
1197100,
1197110,English
1197150,English
1197160,English
1197180,Simplified Chinese
1197180,Russian
1197210,English
1197210,French
1197210,Italian
1197210,German
1197210,Spanish - Spain
1197210,Danish
1197210,Russian
1197210,Bulgarian
1197210,Hungarian
1197210,Turkish
1197210,Greek
1197210,Norwegian
1197210,Czech
1197210,Japanese
1197210,Polish
1197210,Thai
1197210,Ukrainian
1197210,Swedish
1197210,Simplified Chinese
1197210,Traditional Chinese
1197210,Romanian
1197210,Finnish
1197210,Dutch
1197210,Portuguese
1197210,Portuguese - Brazil
1197210,Spanish - Latin America
1197210,Vietnamese
1197210,Arabic
1197210,Korean
1197220,
1197230,
1197260,
1197280,
1197320,English
1197320,Japanese
1197340,
1197350,English
1197360,English
1197370,English
1197380,
1197390,
1197440,Simplified Chinese
1197440,Traditional Chinese
1197460,Vietnamese
1197490,
1197500,English
1197520,
1197530,
1197570,
1197580,
1197590,
1197620,
1197670,
1197700,
1197710,
1197730,English
1197770,English
1197790,English
1197820,
1197840,English
1197840,Russian
1197840,French
1197840,German
1197840,Spanish - Spain
1197960,
1197990,English
1197990,French
1197990,Italian
1197990,German
1197990,Spanish - Spain
1197990,Arabic
1197990,Bulgarian
1197990,Portuguese - Brazil
1197990,Hungarian
1197990,Vietnamese
1197990,Greek
1197990,Danish
1197990,Spanish - Latin America
1197990,Traditional Chinese
1197990,Simplified Chinese
1197990,Korean
1197990,Dutch
1197990,Norwegian
1197990,Polish
1197990,Portuguese
1197990,Romanian
1197990,Russian
1197990,Thai
1197990,Turkish
1197990,Ukrainian
1197990,Finnish
1197990,Czech
1197990,Swedish
1197990,Japanese
1198020,English
1198040,
1198050,English
1198060,English
1198070,English
1198080,English
1198090,English
1198090,Japanese
1198110,
1198210,
1198240,English
1198240,Simplified Chinese
1198250,English
1198260,
1198270,
1198290,English
1198310,
1198320,
1198340,
1198380,
1198390,Japanese
1198390,Korean
1198400,
1198440,English
1198450,English
1198450,Russian
1198490,English
1198490,Spanish - Spain
1198510,English
1198510,Dutch
1198520,English
1198550,English
1198570,English
1198590,
1198600,
1198630,
1198700,English
1198730,English
1198730,Russian
1198730,French
1198730,Italian
1198730,German
1198730,Spanish - Spain
1198730,Arabic
1198730,Bulgarian
1198730,Portuguese - Brazil
1198730,Hungarian
1198730,Vietnamese
1198730,Greek
1198730,Danish
1198730,Spanish - Latin America
1198730,Traditional Chinese
1198730,Simplified Chinese
1198730,Korean
1198730,Dutch
1198730,Norwegian
1198730,Polish
1198730,Portuguese
1198730,Romanian
1198730,Thai
1198730,Turkish
1198730,Ukrainian
1198730,Finnish
1198730,Czech
1198730,Swedish
1198730,Japanese
1198740,English
1198740,Simplified Chinese
1198760,
1198810,English
1198810,Korean
1198820,
1198850,Japanese
1198850,Simplified Chinese
1198860,
1198890,
1198900,
1199010,English
1199010,Russian
1199030,English
1199030,Spanish - Latin America
1199050,
1199060,
1199140,
1199150,English
1199170,English
1199180,
1199220,
1199240,
1199360,English
1199370,
1199420,
1199450,
1199540,English
1199560,
1199610,
1199620,English
1199640,English
1199650,
1199660,English
1199740,
1199760,Japanese
1199770,
1199780,English
1199790,
1199800,
1199830,English
1199830,Spanish - Spain
1199900,English
1199910,English
1199910,Polish
1199910,Russian
1199930,
1199940,
1200060,
1200090,
1200110,Japanese
1200120,
1200140,
1200150,English
1200160,English
1200180,
1200200,Simplified Chinese
1200200,English
1200200,Traditional Chinese
1200220,English
1200220,Turkish
1200230,
1200250,
1200280,
1200290,English
1200300,
1200330,English
1200330,Ukrainian
1200350,English
1200350,Korean
1200400,English
1200420,
1200430,
1200450,
1200520,English
1200570,
1200580,
1200590,
1200600,
1200610,
1200630,
1200650,
1200660,
1200710,English
1200720,
1200730,English
1200740,
1200780,
1200800,
1200860,English
1200870,English
1200870,Spanish - Latin America
1200900,English
1200900,Russian
1200910,
1200930,
1200990,
1201000,
1201140,
1201200,English
1201200,French
1201200,Italian
1201200,German
1201200,Spanish - Spain
1201200,Arabic
1201200,Dutch
1201200,Japanese
1201200,Simplified Chinese
1201200,Traditional Chinese
1201220,English
1201230,Simplified Chinese
1201230,Japanese
1201240,Japanese
1201240,Korean
1201250,
1201260,
1201270,
1201280,
1201310,
1201330,English
1201350,
1201370,Simplified Chinese
1201370,English
1201380,English
1201400,English
1201400,Simplified Chinese
1201450,
1201500,
1201520,
1201530,
1201540,English
1201540,Spanish - Latin America
1201550,English
1201550,Portuguese - Brazil
1201620,English
1201620,Korean
1201620,Portuguese - Brazil
1201620,Spanish - Latin America
1201630,
1201640,
1201650,
1201730,
1201750,
1201760,
1201770,
1201790,English
1201800,English
1201810,English
1201830,
1201840,English
1201870,
1201880,English
1201910,English
1201910,French
1201910,Italian
1201910,German
1201910,Spanish - Spain
1201910,Danish
1201910,Ukrainian
1201910,Russian
1201910,Bulgarian
1201910,Hungarian
1201910,Turkish
1201910,Greek
1201910,Norwegian
1201910,Czech
1201910,Japanese
1201910,Polish
1201910,Thai
1201910,Swedish
1201910,Simplified Chinese
1201910,Traditional Chinese
1201910,Romanian
1201910,Finnish
1201910,Dutch
1201910,Portuguese
1201910,Portuguese - Brazil
1201910,Spanish - Latin America
1201910,Vietnamese
1201910,Arabic
1201910,Korean
1201930,
1201940,English
1201950,
1201960,
1202070,English
1202070,Russian
1202090,English
1202090,Italian
1202100,English
1202100,Traditional Chinese
1202120,
1202130,English
1202130,Simplified Chinese
1202140,
1202150,English
1202160,English
1202160,French
1202160,Italian
1202160,German
1202160,Spanish - Spain
1202160,Arabic
1202160,Bulgarian
1202160,Portuguese - Brazil
1202160,Hungarian
1202160,Vietnamese
1202160,Greek
1202160,Danish
1202160,Spanish - Latin America
1202160,Traditional Chinese
1202160,Simplified Chinese
1202160,Korean
1202160,Dutch
1202160,Norwegian
1202160,Polish
1202160,Portuguese
1202160,Romanian
1202160,Russian
1202160,Thai
1202160,Turkish
1202160,Ukrainian
1202160,Finnish
1202160,Czech
1202160,Swedish
1202160,Japanese
1202170,
1202200,
1202220,
1202240,English
1202250,English
1202250,French
1202250,Italian
1202250,German
1202250,Spanish - Spain
1202250,Simplified Chinese
1202250,Korean
1202250,Japanese
1202250,Portuguese
1202250,Russian
1202280,
1202300,
1202310,
1202360,
1202400,English
1202420,
1202480,
1202510,
1202540,Japanese
1202540,Traditional Chinese
1202550,Korean
1202550,English
1202550,Japanese
1202550,Simplified Chinese
1202560,
1202570,
1202580,
1202610,
1202630,
1202640,English
1202640,French
1202640,Italian
1202640,German
1202640,Spanish - Spain
1202640,Danish
1202640,Russian
1202640,Bulgarian
1202640,Hungarian
1202640,Turkish
1202640,Greek
1202640,Norwegian
1202640,Czech
1202640,Japanese
1202640,Polish
1202640,Thai
1202640,Ukrainian
1202640,Swedish
1202640,Simplified Chinese
1202640,Traditional Chinese
1202640,Romanian
1202640,Finnish
1202640,Dutch
1202640,Portuguese
1202640,Portuguese - Brazil
1202640,Spanish - Latin America
1202640,Vietnamese
1202640,Arabic
1202640,Korean
1202650,
1202660,
1202690,English
1202690,Russian
1202690,Simplified Chinese
1202710,English
1202730,
1202760,
1202770,Japanese
1202780,
1202790,
1202810,Russian
1202820,
1202830,English
1202860,
1202870,
1202880,
1202900,English
1202900,Spanish - Spain
1202900,Russian
1202930,English
1202970,
1202990,English
1203030,
1203050,
1203140,
1203160,
1203180,
1203220,English
1203220,Simplified Chinese
1203220,Traditional Chinese
1203220,Japanese
1203220,Korean
1203220,Thai
1203240,English
1203280,English
1203310,
1203320,
1203360,
1203370,
1203390,English
1203400,English
1203400,German
1203420,Japanese
1203420,Hungarian
1203430,English
1203450,English
1203460,English
1203460,Portuguese - Brazil
1203470,English
1203490,English
1203500,
1203560,
1203570,English
1203580,
1203600,
1203620,
1203630,
1203650,English
1203680,English
1203710,English
1203710,Spanish - Spain
1203710,Simplified Chinese
1203740,
1203750,English
1203760,
1203770,English
1203780,English
1203810,
1203850,English
1203850,French
1203850,Italian
1203850,German
1203850,Spanish - Spain
1203850,Danish
1203850,Ukrainian
1203850,Russian
1203850,Bulgarian
1203850,Hungarian
1203850,Turkish
1203850,Greek
1203850,Norwegian
1203850,Czech
1203850,Japanese
1203850,Polish
1203850,Thai
1203850,Swedish
1203850,Simplified Chinese
1203850,Traditional Chinese
1203850,Romanian
1203850,Finnish
1203850,Dutch
1203850,Portuguese
1203850,Portuguese - Brazil
1203850,Spanish - Latin America
1203850,Vietnamese
1203850,Arabic
1203850,Korean
1203890,
1203910,English
1203910,French
1203910,Italian
1203910,German
1203910,Spanish - Spain
1203910,Dutch
1203910,Portuguese
1203930,English
1203930,Simplified Chinese
1203940,English
1203950,
1203960,
1203970,
1203990,
1204030,
1204040,English
1204040,Persian
1204050,
1204080,English
1204110,English
1204210,English
1204220,
1204230,English
1204230,French
1204230,German
1204230,Simplified Chinese
1204250,English
1204270,
1204280,English
1204320,
1204330,
1204360,Traditional Chinese
1204360,English
1204370,English
1204370,Simplified Chinese
1204380,English
1204410,English
1204410,Simplified Chinese
1204440,English
1204440,Russian
1204440,Ukrainian
1204470,
1204480,
1204490,
1204520,
1204530,
1204540,
1204550,
1204560,
1204580,
1204630,
1204650,English
1204660,
1204670,
1204700,English
1204710,
1204720,
1204740,
1204750,
1204760,English
1204780,English
1204800,English
1204830,English
1204860,
1204870,English
1204880,English
1204920,
1204930,Japanese
1204930,Traditional Chinese
1204940,
1204950,
1204970,Simplified Chinese
1204990,English
1205010,
1205020,English
1205040,English
1205060,English
1205130,English
1205130,Turkish
1205140,English
1205140,Turkish
1205150,English
1205160,
1205170,
1205240,
1205250,
1205260,
1205410,English
1205430,English
1205430,French
1205430,German
1205430,Russian
1205450,
1205480,English
1205480,French
1205480,Portuguese - Brazil
1205480,Japanese
1205480,Korean
1205480,Simplified Chinese
1205480,Spanish - Latin America
1205520,
1205540,
1205560,Japanese
1205560,Korean
1205590,
1205620,
1205630,
1205640,
1205650,
1205690,
1205800,
1205900,
1205950,
1205960,English
1205960,Spanish - Spain
1205970,English
1205970,French
1205970,German
1205970,Spanish - Spain
1205970,Portuguese - Brazil
1205970,Russian
1206000,English
1206010,
1206040,
1206050,English
1206050,Romanian
1206060,English
1206060,French
1206060,Italian
1206060,German
1206060,Spanish - Spain
1206060,Arabic
1206060,Czech
1206060,Dutch
1206060,Japanese
1206060,Korean
1206060,Polish
1206060,Portuguese
1206060,Portuguese - Brazil
1206060,Russian
1206060,Simplified Chinese
1206060,Spanish - Latin America
1206060,Traditional Chinese
1206060,Turkish
1206060,Ukrainian
1206080,English
1206090,English
1206110,
1206140,
1206180,Russian
1206180,Simplified Chinese
1206230,
1206240,English
1206260,
1206270,
1206280,
1206290,
1206310,
1206320,English
1206350,
1206370,English
1206370,Spanish - Latin America
1206380,English
1206380,Russian
1206410,English
1206430,English
1206430,French
1206430,Italian
1206430,German
1206430,Spanish - Spain
1206430,Dutch
1206430,Japanese
1206430,Polish
1206430,Russian
1206430,Portuguese - Brazil
1206430,Spanish - Latin America
1206470,
1206480,English
1206480,Spanish - Latin America
1206490,English
1206510,
1206550,
1206560,
1206570,
1206590,
1206600,English
1206610,
1206620,English
1206620,Turkish
1206660,
1206670,
1206700,
1206710,
1206720,
1206730,
1206740,
1206770,English
1206790,
1206810,
1206840,
1206870,
1206900,
1206910,English
1206920,English
1206930,English
1206960,English
1207010,Simplified Chinese
1207020,English
1207030,English
1207050,
1207090,
1207130,
1207210,Simplified Chinese
1207210,English
1207230,English
1207260,
1207310,English
1207310,Russian
1207320,English
1207320,Polish
1207380,
1207390,English
1207400,
1207420,English
1207480,
1207500,
1207520,Italian
1207520,English
1207540,
1207590,
1207650,
1207710,
1207770,English
1207770,Russian
1207770,Spanish - Latin America
1207780,Japanese
1207780,Spanish - Latin America
1207800,
1207820,
1207840,English
1207840,Simplified Chinese
1207850,Korean
1207850,Simplified Chinese
1207860,
1207880,
1208030,
1208040,English
1208040,French
1208040,Italian
1208040,German
1208040,Spanish - Spain
1208040,Portuguese
1208040,Portuguese - Brazil
1208050,
1208080,
1208090,
1208120,
1208160,English
1208220,
1208240,
1208260,English
1208330,
1208370,
1208380,English
1208390,English
1208400,
1208410,
1208420,
1208460,
1208470,English
1208490,English
1208510,
1208520,English
1208540,English
1208540,Polish
1208550,
1208580,
1208590,
1208600,English
1208760,
1208770,English
1208810,
1208830,
1208840,
1208850,
1208860,
1208870,
1208900,
1208910,
1208950,
1208980,English
1208980,Spanish - Latin America
1209000,Simplified Chinese
1209040,English
1209040,Japanese
1209040,Simplified Chinese
1209040,Vietnamese
1209060,English
1209080,
1209140,Russian
1209140,Ukrainian
1209160,
1209170,English
1209170,Simplified Chinese
1209190,English
1209200,
1209300,
1209330,
1209360,English
1209360,French
1209360,Italian
1209360,German
1209360,Russian
1209410,
1209430,
1209440,
1209450,English
1209490,
1209510,
1209520,
1209570,English
1209610,
1209650,
1209720,
1209740,English
1209750,
1209760,
1209770,
1209790,Simplified Chinese
1209860,English
1209860,Russian
1209910,English
1209950,
1209980,English
